id,category,legalName,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
3068,한식,원조팥칼국수,전북 군산시 서수송안1길 15-6,나운동,나운동,
3066,한식,돗대골뱅이,전북 군산시 서수송안1길 15-4,나운동,나운동,
3064,한식,막창일번지,전북 군산시 서수송안1길 15-3,나운동,나운동,063-465-9501
3063,양식,그라운드 플로어,전북 군산시 서수송안1길 15-1,나운동,나운동,
3062,식품,참새방앗간,전북 군산시 서수송안1길 15,나운동,나운동,063-468-3445
3061,간식,와플칸(군산점),전북 군산시 서수송안1길 12-1,나운동,나운동,
3055,양식,한스델리,전북 군산시 서수송안1길 10,나운동,나운동,063-445-5215
3053,분식,김밥천국 수송점,전북 군산시 서수송안1길 1,나운동,나운동,063-468-6188
3051,한식,연화구,전북 군산시 서수송길 9,나운동,나운동,063-471-8895
3050,한식,갈비명절,전북 군산시 서수송길 17,나운동,나운동,
3049,한식,선현대솥뚜껑갈비,전북 군산시 서수송길 17,나운동,나운동,063-465-9906
3046,양식,피자플래넷,전북 군산시 서수송2길 40,나운동,나운동,063-912-9111
3045,술집,일도씨맥주 나운신도시점,전북 군산시 서수송2길 40,나운동,나운동,063-462-8700
3044,양식,청년피자 군산점,전북 군산시 서수송2길 38,나운동,나운동,
3038,술집,가맥생활,전북 군산시 서수송2길 32,나운동,나운동,
3035,식품판매,원빈니치커피하우스,전북 군산시 서수송2길 20,나운동,나운동,063-911-6768
3033,치킨,비비큐 나운점,전북 군산시 서수송2길 19,나운동,나운동,063-465-9288
3030,술집,삼백삼호(303호),전북 군산시 서수송2길 18,나운동,나운동,063-466-1303
3029,한식,완스푸드,전북 군산시 서수송2길 18,나운동,나운동,
3025,한식,일품대패,전북 군산시 서수송1길 9,나운동,나운동,063-466-3948
3022,한식,달려라닭발,전북 군산시 서수송1길 8-4,나운동,나운동,063-467-9882
3020,치킨,조선치킨 나운점,전북 군산시 서수송1길 8-4,나운동,나운동,
3018,양식,프레드피자 군산점,전북 군산시 서수송1길 8-3,나운동,나운동,
3017,한식,식구,전북 군산시 서수송1길 8-1,나운동,나운동,063-468-3592
3015,한식,행복한집,전북 군산시 서수송1길 47,나운동,나운동,063-467-6565
3013,치킨,피자나라치킨공주(나운점),전북 군산시 서수송1길 39,나운동,나운동,063-465-8663
3012,한식,9292뒷고기,전북 군산시 서수송1길 35,나운동,나운동,063-442-9295
3009,한식,영산포,전북 군산시 서수송1길 24,나운동,나운동,063-462-3377
3008,패스트푸드,㈜한일알이에스 롯데리아,전북 군산시 서수송1길 2,나운동,나운동,
3006,카페,아우어인어스,전북 군산시 서수송1길 18-3,나운동,나운동,
3005,한식,육번지,전북 군산시 서수송1길 16,나운동,나운동,063-471-8668
3004,카페,하루쿠키,전북 군산시 서수송1길 14-5,나운동,나운동,
3002,술집,술술포차,전북 군산시 서수송1길 14-2,나운동,나운동,
3000,일식,대양참치,전북 군산시 서수송1길 12-3,나운동,나운동,
2999,한식,일월부대찌개,전북 군산시 서수송1길 12-1,나운동,나운동,063-468-9643
2996,한식,명가돌판삼겹살,전북 군산시 상신안길 9,나운동,나운동,
2991,카페,디저트풍경,전북 군산시 상신안길 43,나운동,나운동,
2987,한식,돼지부엌,전북 군산시 상신안길 40,나운동,나운동,063-471-5551
2984,한식,도토리와수제비,전북 군산시 상신안길 34,나운동,나운동,063-911-8318
2983,음식점,주공순대나운점,전북 군산시 상신안길 34,나운동,나운동,063-461-8880
2982,한식,빨강스타킹,전북 군산시 상신안길 34,나운동,나운동,
2981,카페,카페 에코인 스토어,전북 군산시 상신안길 32,나운동,나운동,
2977,분식,깐따삐야분식,전북 군산시 상신안길 30-1,나운동,나운동,
2972,한식,향토감자탕,전북 군산시 상신5길 8,나운동,나운동,063-468-8233
2971,한식,청기와집,전북 군산시 상신5길 5-6,나운동,나운동,
2970,한식,지리산 갈비마을,전북 군산시 상신5길 5,나운동,나운동,063-468-5542
2962,카페,카페 봄봄,전북 군산시 상신3길 23,나운동,나운동,063-468-2674
2957,식품판매,세일푸드,전북 군산시 상신3길 12,나운동,나운동,
2952,카페,카페디아크(CAFE THEARK),전북 군산시 상신2길 17,나운동,나운동,
2949,중식,영빈각,전북 군산시 상신1길 7,나운동,나운동,
2940,한식,한마당순대,전북 군산시 상나운안길 13,나운동,나운동,063-466-8558
2936,치킨,처갓집양념치킨,전북 군산시 상나운로 86,나운동,나운동,063-466-7666
2933,한식,꼭지네연탄구이,전북 군산시 상나운로 8,나운동,나운동,063-467-8534
2931,간식,빵굽는 나라,전북 군산시 상나운로 79,나운동,나운동,
2930,패스트푸드,보라빛차,전북 군산시 상나운로 79,나운동,나운동,
2925,한식,털보 원조감자탕,전북 군산시 상나운로 14,나운동,나운동,063-465-0010
2922,치킨,꼬끼오치킨,전북 군산시 상나운로 14,나운동,나운동,
2920,한식,수정식당,전북 군산시 상나운로 12,나운동,나운동,063-471-0606
2918,한식,열정국밥,전북 군산시 상나운로 118,나운동,나운동,
2913,한식,군산시함흥냉면,전북 군산시 상나운길 11,나운동,나운동,063-462-6686
2912,카페,음미당,전북 군산시 상나운3길 42,나운동,나운동,063-467-0650
2911,한식,옥천왕족발,전북 군산시 상나운3길 35,나운동,나운동,063-465-0033
2910,한식,황산산오리,전북 군산시 상나운3길 29-4,나운동,나운동,063-471-5285
2909,한식,현대옥 상나운점,전북 군산시 상나운3길 29-3,나운동,나운동,063-467-5689
2906,한식,옹기마을손칼국수,전북 군산시 상나운3길 12,나운동,나운동,063-462-8786
2897,분식,마루분식,전북 군산시 상나운1길 15,나운동,나운동,063-465-3278
2896,한식,나운동구공탄,전북 군산시 상나운1길 15,나운동,나운동,063-467-8234
2894,한식,유푸드(돈이도니),전북 군산시 상나운1길 15,나운동,나운동,063-465-9891
2891,한식,사계절꽃게,전북 군산시 부원로 8,나운동,나운동,063-463-2239
2888,술집,고래포차,전북 군산시 부원로 22,나운동,나운동,
2887,중식,뽕의신화 짬뽕,전북 군산시 부원로 21,나운동,나운동,063-463-1745
2886,한식,음식마당,전북 군산시 부원로 21,나운동,나운동,
2884,한식,예림옥,전북 군산시 부원로 16,나운동,나운동,063-462-4309
2883,한식,신선식당,전북 군산시 부원로 15-1,나운동,나운동,063-461-7579
2882,술집,그랑프리,전북 군산시 부원로 15,나운동,나운동,063-466-4667
2881,분식,떡볶이참잘하는집 군산나운점,전북 군산시 부원로 12-1,나운동,나운동,
2880,술집,더한잔,전북 군산시 부원로 12-1,나운동,나운동,
2878,음식점,두부반장,전북 군산시 부곡로 6,나운동,나운동,063-732-3377
2874,중식,짬뽕일번지,전북 군산시 부곡5길 18,나운동,나운동,063-468-9444
2872,한식,양푼왕갈비감자탕나라,전북 군산시 부곡4길 4,나운동,나운동,063-471-7960
2871,한식,전주백반,전북 군산시 부곡4길 28,나운동,나운동,063-471-0958
2870,일식,참치본가,전북 군산시 부곡4길 26-5,나운동,나운동,
2869,한식,하얀섬,전북 군산시 부곡4길 26-5,나운동,나운동,
2866,한식,민선초가설렁탕,전북 군산시 부곡4길 12-2,나운동,나운동,063-465-8884
2865,한식,미성식당,전북 군산시 부곡3길 20,나운동,나운동,063-466-7853
2861,식품판매,집밥이 그리울때,전북 군산시 부곡2길 10,나운동,나운동,
2858,카페,심도카페(simdo cafe),전북 군산시 부곡1길 44,나운동,나운동,063-467-4425
2857,술집,한잔어때,전북 군산시 부곡1길 42,나운동,나운동,
2854,한식,조개구이해녀대합실,전북 군산시 부곡1길 74,나운동,나운동,063-471-3096
2853,한식,해오름회집,전북 군산시 부곡1길 7,나운동,나운동,063-464-0880
2852,일식,군산일식,전북 군산시 부곡1길 7,나운동,나운동,063-468-8100
2850,한식,인천행,전북 군산시 부곡1길 60,나운동,나운동,063-463-0450
2848,카페,서일한방찻집,전북 군산시 부곡1길 5,나운동,나운동,063-465-9948
2847,술집,롤링스톤,전북 군산시 부곡1길 49,나운동,나운동,
2846,술집,달빛연가,전북 군산시 부곡1길 49,나운동,나운동,
2845,한식,오원집,전북 군산시 부곡1길 48,나운동,나운동,
2844,술집,해와달,전북 군산시 부곡1길 44,나운동,나운동,
2843,술집,밴드 호프,전북 군산시 부곡1길 44,나운동,나운동,
2842,술집,투다리나운점,전북 군산시 부곡1길 42,나운동,나운동,063-465-7713
2841,한식,이모네연탄구이,전북 군산시 부곡1길 42,나운동,나운동,063-461-5207
2831,치킨,굽네치킨 나운2호점,전북 군산시 부곡1길 39,나운동,나운동,063-465-9492
2830,치킨,호호야,전북 군산시 부곡1길 38,나운동,나운동,
2829,카페,코뿔소,전북 군산시 부곡1길 38,나운동,나운동,
2828,한식,압구정양푼갈비,전북 군산시 부곡1길 21,나운동,나운동,063-466-4487
2827,한식,비행장매운탕,전북 군산시 부곡1길 20,나운동,나운동,063-461-6409
2826,한식,홍대횟집,전북 군산시 부곡1길 20,나운동,나운동,
2825,한식,이모네연탄구이,전북 군산시 부곡1길 19,나운동,나운동,
2824,한식,신자네연탄구이,전북 군산시 부곡1길 17,나운동,나운동,063-466-7770
2822,한식,깜돌 흑돼지,전북 군산시 백토로 331-13,나운동,나운동,063-468-3392
2821,한식,한소끔,전북 군산시 백토로 284-8,나운동,나운동,
2820,한식,백두개가든,전북 군산시 백토로 284-37,나운동,나운동,063-462-8957
2819,한식,백두게,전북 군산시 백토로 284-37,나운동,나운동,063-471-0203
2818,한식,두메골,전북 군산시 백토로 284-20,나운동,나운동,063-461-0611
2817,양식,화덕쟁이,전북 군산시 백토로 284-11,나운동,나운동,063-464-1400
2815,카페,㈜ 카페리즈 (Cafeliz),전북 군산시 백토로 261,나운동,나운동,063-466-7689
2814,음식점,술을담다,전북 군산시 백토로 253,나운동,나운동,063-465-0222
2813,치킨,신이내린닭(지곡호수점),전북 군산시 백토로 253,나운동,나운동,
2812,카페,투썸플레이스 군산지곡호수공원점,전북 군산시 백토로 253,나운동,나운동,063-463-8700
2808,패스트푸드,청춘핫도그,전북 군산시 백토로 244,나운동,나운동,063-464-7030
2795,카페,커피나무,전북 군산시 백토로 198,나운동,나운동,063-466-2142
2792,분식,신창떡볶이 군산시나운점,전북 군산시 백토로 198,나운동,나운동,063-464-5377
2791,카페,카페로컬,전북 군산시 백토로 192,나운동,나운동,
2781,치킨,장수통닭 나운점,전북 군산시 백토로 144,나운동,나운동,063-465-9595
2780,간식,비건베이커리이담,전북 군산시 백토로 144,나운동,나운동,
2776,간식,가마로강정 군산점,전북 군산시 백토로 142,나운동,나운동,063-466-5914
2768,간식,케익이모,전북 군산시 백토로 128,나운동,나운동,
2764,치킨,푸다닭,전북 군산시 백토로 120,나운동,나운동,063-465-7712
2752,분식,오늘의 분식,전북 군산시 백토로 116,나운동,나운동,063-471-9003
2739,카페,셀렉토커피 군산나운점,전북 군산시 백토로 114,나운동,나운동,063-461-5211
2735,간식,본빠네,전북 군산시 백토로 113,나운동,나운동,063-467-0045
2733,분식,감탄,전북 군산시 백토로 113,나운동,나운동,063-466-3055
2731,카페,메가엠지씨커피 군산나운점,전북 군산시 백토로 110,나운동,나운동,
2725,한식,유쾌한돈 미장직영점,전북 군산시 미장안7길 6,나운동,나운동,
2724,카페,더리터 군산대점,전북 군산시 미룡로 28,나운동,나운동,
2723,한식,추억의연탄갈비2호점,전북 군산시 문화안길 4,나운동,나운동,
2722,한식,바다회집현대코아점,전북 군산시 문화안길 11,나운동,나운동,063-466-1197
2721,카페,에클레시아,전북 군산시 문화안길 10,나운동,나운동,063-468-6217
2717,치킨,하바드치킨,전북 군산시 문화로 36,나운동,나운동,063-461-7509
2714,간식,케익하우스 노엘,전북 군산시 문화로 36,나운동,나운동,063-466-6031
2708,한식,자매순대,전북 군산시 동신영길 9,나운동,나운동,
2707,카페,커피담다,전북 군산시 대학로 250,나운동,나운동,
2705,한식,황금코다리 나운점,전북 군산시 대학로 432,나운동,나운동,063-471-9988
2700,한식,동이트는집,전북 군산시 대학로 416,나운동,나운동,063-462-9234
2696,일식,다래횟집,전북 군산시 대학로 394,나운동,나운동,063-464-7875
2695,한식,탄탄대로,전북 군산시 대학로 392,나운동,나운동,063-445-2120
2687,한식,군산칼국수냉면,전북 군산시 대학로 370,나운동,나운동,063-468-5109
2686,한식,군산아구세상,전북 군산시 대학로 368,나운동,나운동,063-466-6234
2685,음식점,카페온(cafe on),전북 군산시 대학로 368,나운동,나운동,
2684,치킨,디디치킨,전북 군산시 대학로 367,나운동,나운동,063-468-8209
2677,패스트푸드,버거킹 군산나운FS점,전북 군산시 대학로 362,나운동,나운동,
2649,분식,소풍김밥,전북 군산시 대학로 322,나운동,나운동,
2648,중식,나요마라탕,전북 군산시 대학로 322,나운동,나운동,
2647,아시아음식,미스사이공,전북 군산시 대학로 322,나운동,나운동,063-468-0420
2645,카페,컴포즈커피 군산문화원점,전북 군산시 대학로 321,나운동,나운동,063-465-3334
2643,카페,엠오비(M.O.B),전북 군산시 대학로 321,나운동,나운동,063-461-2290
2631,카페,이디야커피군산시민문화회관점,전북 군산시 대학로 316,나운동,나운동,
2630,치킨,굽네치킨나운점,전북 군산시 대학로 316,나운동,나운동,063-468-9481
2628,간식,이삭토스트,전북 군산시 대학로 316,나운동,나운동,063-463-1963
2625,간식,파리바게트(제일점),전북 군산시 대학로 316,나운동,나운동,063-467-4732
2611,한식,왔따쪽갈비,전북 군산시 대학로 303,나운동,나운동,063-466-9696
2585,한식,만빵,전북 군산시 대학로 290,나운동,나운동,
2583,분식,정성김밥,전북 군산시 대학로 290,나운동,나운동,063-466-3866
2545,카페,전북군산한마음지역자활센터,전북 군산시 대학로 248,나운동,나운동,063-446-4124
2536,간식,파리바게뜨 군산시 보람점,전북 군산시 대학로 243,나운동,나운동,063-464-8203
2533,분식,참새방앗간분식,전북 군산시 대학로 237,나운동,나운동,063-462-9633
2526,양식,뽕뜨락피자 나운점,전북 군산시 대학로 233,나운동,나운동,063-468-1082
2511,카페,늘해랑,전북 군산시 나운우회로 91,나운동,나운동,
2505,한식,초가집가든,전북 군산시 나운우회로 131,나운동,나운동,063-462-4001
2503,한식,영희네 팥칼국수,전북 군산시 나운안길 8,나운동,나운동,063-465-1122
2491,치킨,순돌이네통닭집,전북 군산시 나운안길 36,나운동,나운동,
2483,치킨,자담치킨 나운점,전북 군산시 나운안길 34,나운동,나운동,
2482,간식,더팡,전북 군산시 나운안길 34,나운동,나운동,063-466-7100
2481,한식,고깃집(소·돼지),전북 군산시 나운안길 34,나운동,나운동,
2480,일식,스시고,전북 군산시 나운안길 34,나운동,나운동,
2479,중식,가향마라탕&훠궈,전북 군산시 나운안길 34,나운동,나운동,
2478,간식,슈가걸,전북 군산시 나운안길 34,나운동,나운동,063-466-9100
2477,분식,배떡 나운점,전북 군산시 나운안길 34,나운동,나운동,063-471-7857
2476,치킨,bhc치킨 군산시나운2호점,전북 군산시 나운안길 34,나운동,나운동,063-462-3592
2475,한식,콩불,전북 군산시 나운안길 34,나운동,나운동,063-464-5309
2469,한식,케이와이(KY)푸드,전북 군산시 나운안길 27,나운동,나운동,
2468,카페,요마이거트,전북 군산시 나운안길 27,나운동,나운동,
2467,중식,대성각,전북 군산시 나운안길 27,나운동,나운동,
2465,카페,카페라봉,전북 군산시 나운안길 27,나운동,나운동,
2462,한식,강천국밥,전북 군산시 나운안길 27,나운동,나운동,
2461,치킨,솜리치킨,전북 군산시 나운안길 27,나운동,나운동,063-466-1266
2456,일식,오롯이통닭,전북 군산시 나운안길 27,나운동,나운동,063-463-8592
2455,한식,강천연탄구이,전북 군산시 나운안길 27,나운동,나운동,063-467-1599
2453,한식,옛맛김치찌개,전북 군산시 나운안길 27,나운동,나운동,063-467-0567
2447,중식,사천성,전북 군산시 나운안길 27,나운동,나운동,063-465-2001
2446,한식,만나식당,전북 군산시 나운안길 27,나운동,나운동,063-466-8040
2443,한식,밥짓는 카페,전북 군산시 나운안3길 8,나운동,나운동,063-466-8373
2442,술집,백스비어군산나운점,전북 군산시 나운안3길 6-3,나운동,나운동,
2441,한식,태산실내마차,전북 군산시 나운안3길 6,나운동,나운동,063-461-1002
2440,음식점,현대삼겹살,전북 군산시 나운안3길 5,나운동,나운동,063-462-2589
2439,한식,다사식당,전북 군산시 나운안3길 5,나운동,나운동,
2437,술집,투다리코아점,전북 군산시 나운안3길 11,나운동,나운동,
2436,한식,피엠푸드군산점,전북 군산시 나운안3길 11,나운동,나운동,
2435,한식,(유)푸드플러스,전북 군산시 나운안3길 11,나운동,나운동,063-465-6442
2434,술집,피플,전북 군산시 나운안3길 11,나운동,나운동,063-463-7977
2432,간식,나드리떡본가,전북 군산시 나운안3길 10-5,나운동,나운동,063-462-0074
2427,한식,정석통바베큐족구이,전북 군산시 나운안3길 10,나운동,나운동,063-445-9005
2425,술집,왕대박,전북 군산시 나운안2길 9-6,나운동,나운동,063-465-9989
2422,식품판매,보라889 수산,전북 군산시 나운안2길 9-5,나운동,나운동,
2417,중식,금문,전북 군산시 나운안2길 9-4,나운동,나운동,063-468-3355
2416,술집,메인소주방,전북 군산시 나운안2길 9-3,나운동,나운동,
2409,술집,고래호프,전북 군산시 나운안2길 7,나운동,나운동,063-461-3372
2408,분식,장보고,전북 군산시 나운안2길 7,나운동,나운동,
2407,한식,우정명태 2호점,전북 군산시 나운안2길 7,나운동,나운동,063-464-2490
2404,한식,미담,전북 군산시 나운안2길 5-4,나운동,나운동,063-462-2266
2400,식품판매,맛있는반찬,전북 군산시 나운안2길 5,나운동,나운동,063-426-7720
2398,술집,얌얌,전북 군산시 나운안2길 5,나운동,나운동,063-445-4063
2393,치킨,네네치킨 나운2호점,전북 군산시 나운안2길 11,나운동,나운동,063-466-4479
2387,식품,대덕떡방앗간,전북 군산시 나운안2길 1,나운동,나운동,063-465-5912
2384,한식,신신불닭발,전북 군산시 나운안1길 7,나운동,나운동,063-464-5801
2383,치킨,멕시카나치킨 나운점,전북 군산시 나운안1길 9-5,나운동,나운동,
2382,양식,송범준식당,전북 군산시 나운안1길 9-5,나운동,나운동,
2380,한식,하얀돌,전북 군산시 나운안1길 9-3,나운동,나운동,
2376,술집,한남동그집 군산나운점,전북 군산시 나운안1길 7,나운동,나운동,
2375,술집,79대포 군산나운점,전북 군산시 나운안1길 7,나운동,나운동,
2374,술집,해바라기,전북 군산시 나운안1길 7,나운동,나운동,
2371,치킨,바른치킨 군산나운점,전북 군산시 나운안1길 7,나운동,나운동,063-467-9942
2370,술집,꼬치구이 변사또,전북 군산시 나운안1길 7,나운동,나운동,063-467-9237
2366,일식,유생촌,전북 군산시 나운안1길 36,나운동,나운동,
2365,카페,밀카페(MIL cafe),전북 군산시 나운안1길 35,나운동,나운동,063-732-2222
2360,일식,고군산활아나고구이,전북 군산시 나운안1길 32-5,나운동,나운동,
2359,카페,카페(cafe)요즈음,전북 군산시 나운안1길 32-3,나운동,나운동,
2358,한식,서해식당,전북 군산시 나운안1길 32-27,나운동,나운동,
2347,한식,88콩나물국밥,전북 군산시 나운안1길 23,나운동,나운동,063-464-1616
2346,한식,공주네,전북 군산시 나운안1길 23,나운동,나운동,063-466-8188
2339,카페,아리스타 커피점,전북 군산시 나운안1길 19,나운동,나운동,063-471-2233
2327,간식,황금빛 떡방,전북 군산시 나운안1길 17,나운동,나운동,
2325,카페,투썸플레이스 군산나운점,전북 군산시 나운안1길 1,나운동,나운동,063-461-0096
2324,일식,돈부리야,전북 군산시 나운안1길 9-5,나운동,나운동,
2323,카페,쉴만한물가,전북 군산시 나운로 18,나운동,나운동,
2322,술집,운수대통,전북 군산시 나운로 99,나운동,나운동,
2319,한식,어부가횟집,전북 군산시 나운로 97,나운동,나운동,063-462-2192
2317,카페,우리끼리,전북 군산시 나운로 95,나운동,나운동,063-468-6686
2316,샤브샤브,채선당,전북 군산시 나운로 93,나운동,나운동,
2315,한식,명품장어랑돼지랑,전북 군산시 나운로 91,나운동,나운동,
2314,한식,가장맛있는미니족,전북 군산시 나운로 91,나운동,나운동,
2310,치킨,교촌치킨 나운1호점,전북 군산시 나운로 82,나운동,나운동,063-468-5545
2304,치킨,후라이드참잘하는집,전북 군산시 나운로 77,나운동,나운동,
2303,치킨,후라이드 참 잘하는 집,전북 군산시 나운로 77,나운동,나운동,
2302,분식,신짱,전북 군산시 나운로 73,나운동,나운동,
2301,중식,중화요리 효문,전북 군산시 나운로 73,나운동,나운동,
2300,식품판매,신화푸드,전북 군산시 나운로 73,나운동,나운동,063-446-1555
2299,한식,광스타우럭이,전북 군산시 나운로 73,나운동,나운동,063-466-9492
2298,한식,신바람숯불고기,전북 군산시 나운로 73,나운동,나운동,
2297,한식,매화촌(킴스플라워),전북 군산시 나운로 73,나운동,나운동,063-465-0400
2289,한식,가장맛있는 족발 군산나운점,전북 군산시 나운로 69,나운동,나운동,063-468-5849
2288,술집,어여와,전북 군산시 나운로 69,나운동,나운동,063-466-2054
2286,술집,카스톡스,전북 군산시 나운로 67,나운동,나운동,
2284,양식,지정환임실치즈피자,전북 군산시 나운로 67,나운동,나운동,063-466-2119
2281,카페,띵(Thing),전북 군산시 나운로 66,나운동,나운동,
2279,카페,댕리단커피군산점,전북 군산시 나운로 66,나운동,나운동,
2278,카페,메가엠지씨커피 군산나운동백점,전북 군산시 나운로 66,나운동,나운동,
2277,한식,장파전,전북 군산시 나운로 66,나운동,나운동,
2267,술집,즐겨찾기,전북 군산시 나운로 61,나운동,나운동,
2262,분식,찐분식,전북 군산시 나운로 58,나운동,나운동,
2260,치킨,푸라닭 군산나운점,전북 군산시 나운로 56,나운동,나운동,063-466-9207
2258,한식,봉달,전북 군산시 나운로 54,나운동,나운동,
2257,치킨,충만치킨,전북 군산시 나운로 54,나운동,나운동,063-452-0011
2249,분식,또와김밥,전북 군산시 나운로 46,나운동,나운동,
2247,술집,약수터,전북 군산시 나운로 43,나운동,나운동,
2245,한식,더큰두마리치킨&피자,전북 군산시 나운로 43,나운동,나운동,
2244,양식,59쌀피자 나운현대점,전북 군산시 나운로 43,나운동,나운동,063-463-5977
2235,간식,리.베이커리,전북 군산시 나운로 40,나운동,나운동,063-468-0444
2231,한식,대가풍천장어,전북 군산시 나운로 28,나운동,나운동,063-452-4900
2228,한식,배달삼겹돼지되지 군산1호점,전북 군산시 나운로 24,나운동,나운동,063-465-8592
2224,한식,은파꼬기냉면,전북 군산시 나운로 170,나운동,나운동,
2223,술집,더꼬치다,전북 군산시 나운로 16,나운동,나운동,
2212,카페,차타타군산시점,전북 군산시 나운로 13,나운동,나운동,063-467-0920
2201,한식,홍가네 꽃삼겹,전북 군산시 나운로 1,나운동,나운동,
2181,한식,일번지장어,전북 군산시 부곡5길 18,나운동,나운동,063-466-0814
2179,한식,조여사백반,전북 군산시 부곡4길 26-5,나운동,나운동,063-468-3973
2173,한식,또또생곱창,전북 군산시 하나운안2길 15-4,나운동,나운동,063-468-5250
2172,한식,옛고을민속집,전북 군산시 하나운안1길 16,나운동,나운동,
2165,한식,원곱창,전북 군산시 하신1길 12-2,나운동,나운동,063-463-5293
2164,한식,한우네소곱창,전북 군산시 하신1길 12-2,나운동,나운동,063-465-3545
2148,치킨,이삼치킨,전북 군산시 하나운로 122,나운동,나운동,063-468-2355
2147,식품판매,시골반찬,전북 군산시 나운안3길 10-4,나운동,나운동,063-464-7149
2144,분식,중동호떡,전북 군산시 나운안2길 5-5,나운동,나운동,063-462-7773
2140,한식,서우식당,전북 군산시 백토로 118,나운동,나운동,063-465-7322
2138,한식,새천년 유황오리,전북 군산시 나운안2길 7,나운동,나운동,063-465-9766
2134,간식,뚜레쥬르군산나운점,전북 군산시 수송로 48,나운동,나운동,063-468-8288
2130,분식,탱탱만두,전북 군산시 백토로 111,나운동,나운동,
2125,한식,목살집,전북 군산시 나운3길 4-3,나운동,나운동,
2124,한식,목살집나운분점,전북 군산시 나운3길 4-4,나운동,나운동,063-463-0826
2122,한식,금강산추어탕,전북 군산시 나운4길 19,나운동,나운동,
2119,간식,쉘브르제과점,전북 군산시 하나운로 43,나운동,나운동,063-466-0455
2115,한식,가림뚝배기,전북 군산시 나운5길 12,나운동,나운동,063-468-8988
2112,카페,엔제리너스 은파유원지점,전북 군산시 백토로 284-35,나운동,나운동,063-467-1199
2111,한식,낚시터매운탕,전북 군산시 백토로 284-39,나운동,나운동,063-462-1456
2110,한식,산정,전북 군산시 백토로 284-16,나운동,나운동,063-462-7932
2109,한식,뽕나무집,전북 군산시 백토로 284-22,나운동,나운동,063-463-8407
2103,간식,정읍떡집,전북 군산시 의료원로 159,나운동,나운동,063-467-7447
2088,한식,해송,전북 군산시 서수송1길 12-5,나운동,나운동,063-466-0947
2079,일식,오죽,전북 군산시 한밭로 17,나운동,나운동,063-464-5625
2078,음식점,해녀,전북 군산시 한밭2길 25,나운동,나운동,063-442-7800
2077,일식,마코토회전초밥,전북 군산시 백토로 198,나운동,나운동,063-468-8879
2075,일식,이찌돈,전북 군산시 하나운로 38,나운동,나운동,063-462-0989
2065,한식,고래면옥,전북 군산시 나운5길 8,나운동,나운동,063-468-1616
2064,한식,산마루,전북 군산시 나운5길 63-2,나운동,나운동,063-463-2311
2063,한식,현대회집,전북 군산시 나운5길 48,나운동,나운동,063-462-6042
2062,한식,청송회집,전북 군산시 나운5길 46-1,나운동,나운동,
2061,중식,짜장면집,전북 군산시 나운5길 46-1,나운동,나운동,063-471-1238
2058,한식,장수식당,전북 군산시 나운5길 46,나운동,나운동,063-467-0336
2057,카페,바이킹,전북 군산시 나운5길 44,나운동,나운동,
2056,한식,곱창고(나운점),전북 군산시 나운5길 44,나운동,나운동,063-465-9772
2055,한식,제주돈대감,전북 군산시 나운5길 42,나운동,나운동,063-463-1233
2054,한식,가정팥칼국수,전북 군산시 나운5길 40,나운동,나운동,
2053,한식,도마,전북 군산시 나운5길 16,나운동,나운동,
2051,한식,올미,전북 군산시 나운5길 14,나운동,나운동,
2050,한식,콩깍지 콩나물국밥,전북 군산시 나운4길 9,나운동,나운동,063-465-9292
2049,중식,일미짜장,전북 군산시 나운4길 7-8,나운동,나운동,
2047,샤브샤브,등촌칼국수 군산점,전북 군산시 나운4길 7-5,나운동,나운동,063-471-4471
2046,한식,원조나포순대,전북 군산시 나운4길 7-3,나운동,나운동,
2039,한식,구담회집,전북 군산시 나운4길 29-4,나운동,나운동,063-466-7190
2037,한식,전주감자탕,전북 군산시 나운4길 17,나운동,나운동,
2036,카페,나운카페,전북 군산시 나운4길 11,나운동,나운동,
2030,한식,병천순대,전북 군산시 나운3길 8,나운동,나운동,063-468-2959
2028,한식,용궁회집,전북 군산시 나운3길 22,나운동,나운동,063-464-5571
2027,술집,민들레향기,전북 군산시 나운3길 20,나운동,나운동,
2026,카페,카페프레이,전북 군산시 나운3길 20,나운동,나운동,
2025,한식,메주네 민물매운탕,전북 군산시 나운3길 2,나운동,나운동,063-471-4349
2024,한식,미락도,전북 군산시 나운3길 17,나운동,나운동,
2022,한식,아스텔라,전북 군산시 나운2길 38,나운동,나운동,063-467-5043
2019,양식,덤덤피자군산점,전북 군산시 나운2길 58,나운동,나운동,063-462-2294
2015,카페,엠에스씨,전북 군산시 나운2길 50,나운동,나운동,
2011,분식,불닭발땡초동대문엽기떡볶이 나운점,전북 군산시 나운2길 42,나운동,나운동,
2008,카페,기억나눔커피,전북 군산시 나운2길 42,나운동,나운동,063-465-7455
2007,양식,꿉자,전북 군산시 나운2길 42,나운동,나운동,
2006,카페,올리브,전북 군산시 나운2길 38,나운동,나운동,
2005,한식,군산갈비,전북 군산시 나운2길 38,나운동,나운동,063-467-7208
2001,양식,길거리야,전북 군산시 나운2길 34,나운동,나운동,063-461-3400
2000,한식,명촌,전북 군산시 나운2길 34,나운동,나운동,
1997,카페,요거프레소,전북 군산시 나운2길 34,나운동,나운동,
1996,간식,정가담,전북 군산시 나운2길 32-5,나운동,나운동,
