Column,id,legalName,category,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
2876,3599,구운통닭,음식점업,전라북도 군산시 하나운로 45,나운동,나운동,
2877,3594,명인만두,음식점업,전라북도 군산시 하나운로 44,나운동,나운동,
2878,3593,파리바게트 군산나운점,음식점업,전라북도 군산시 하나운로 44,나운동,나운동,634678205
2879,3587,죠스떡볶이,음식점업,전라북도 군산시 하나운로 44,나운동,나운동,634675055
2880,3584,알통떡강정나운점,음식점업,전라북도 군산시 하나운로 43. 126동 1층 4호,나운동,나운동,634673443
2881,3582,세상에없던갈비,음식점업,전라북도 군산시 하나운로 43),나운동,나운동,
2882,3581,더벤티(군산나운롯데점),음식점업,전라북도 군산시 하나운로 43,나운동,나운동,634618090
2883,3580,사골먹은 감자탕,음식점업,전라북도 군산시 하나운로 43,나운동,나운동,
2884,3579,손이가꽈배기,음식점업,전라북도 군산시 하나운로 43,나운동,나운동,
2885,3578,제육대가(군산점),음식점업,전라북도 군산시 하나운로 43,나운동,나운동,639117555
2886,3563,고봉민김밥인,음식점업,전라북도 군산시 하나운로 38,나운동,나운동,634627008
2887,3557,뚜만두,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,
2888,3556,이삭토스트 군산롯데점,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,634632472
2889,3555,신토불이,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,634639929
2890,3554,장인족발,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,634637789
2891,3553,으뜸이야,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,634613382
2892,3552,국수나무 군산나운점,음식점업,전라북도 군산시 하나운로 37,나운동,나운동,634620080
2893,3544,이디야 군산나운점,음식점업,전라북도 군산시 하나운로 32,나운동,나운동,634681526
2894,3528,달이토스트생과일,음식점업,전라북도 군산시 하나운로 29,나운동,나운동,
2895,3527,구어좋은닭 나운점,음식점업,전라북도 군산시 하나운로 29,나운동,나운동,634659285
2896,3517,나운동춘천닭갈비,음식점업,전라북도 군산시 하나운로 25,나운동,나운동,634614323
2897,3516,피자스쿨,음식점업,전라북도 군산시 하나운로 23,나운동,나운동,634661002
2898,3505,하니,음식점업,전라북도 군산시 하나운로 18,나운동,나운동,
2899,3499,몬스터탕수육,음식점업,전라북도 군산시 하나운로 18,나운동,나운동,634667702
2900,3479,홍콩반점,음식점업,전라북도 군산시 하나운3길 3,나운동,나운동,634638020
2901,3478,수원본석갈비,음식점업,전라북도 군산시 하나운3길 26-7,나운동,나운동,634635533
2902,3475,포만,음식점업,전라북도 군산시 하나운3길 20,나운동,나운동,639116646
2903,3474,시골집구들장 생삼겹살,음식점업,전라북도 군산시 하나운3길 20,나운동,나운동,634653363
2904,3472,본전집,음식점업,전라북도 군산시 하나운3길 14,나운동,나운동,634659336
2905,3471,920,음식점업,전라북도 군산시 하나운3길 14,나운동,나운동,634672774
2906,3470,소문난명태찜,음식점업,전라북도 군산시 하나운3길 14,나운동,나운동,
2907,3469,곱창이 끝내줘요,음식점업,전라북도 군산시 하나운3길 12,나운동,나운동,
2908,3468,한실골,음식점업,전라북도 군산시 하나운3길 12,나운동,나운동,634680185
2909,3467,굽닭오븐구이,음식점업,전라북도 군산시 하나운3길 12,나운동,나운동,634633955
2910,3466,이쉐프수제돈가스,음식점업,전라북도 군산시 하나운3길 12,나운동,나운동,
2911,3458,오늘의 디저트,음식점업,전라북도 군산시 하나운2길 35,나운동,나운동,
2912,3457,메이찬,음식점업,전라북도 군산시 하나운2길 33,나운동,나운동,634681110
2913,3456,노아카페,음식점업,전라북도 군산시 하나운2길 31-1,나운동,나운동,
2914,3455,노아카페,음식점업,전라북도 군산시 하나운2길 31-1,나운동,나운동,
2915,3454,애돈가,음식점업,전라북도 군산시 하나운1길 33,나운동,나운동,639119255
2916,3453,대명로스,음식점업,전라북도 군산시 하나운1길 31,나운동,나운동,
2917,3451,한마음밥상,음식점업,전라북도 군산시 하나운1길 3,나운동,나운동,634654121
2918,3450,들목주,음식점업,전라북도 군산시 하나운1길 28,나운동,나운동,
2919,3449,자갈치브라더스(나운점),음식점업,전라북도 군산시 하나운1길 27,나운동,나운동,
2920,3447,소문난팥칼국수,음식점업,전라북도 군산시 하나운1길 25,나운동,나운동,634679482
2921,3446,술펑?취펑?,음식점업,전라북도 군산시 하나운1길 25,나운동,나운동,
2922,3445,나운동,음식점업,전라북도 군산시 하나운1길 23,나운동,나운동,
2923,3444,사랑채,음식점업,전라북도 군산시 하나운1길 19,나운동,나운동,
2924,3443,갈비스토리,음식점업,전라북도 군산시 하나운1길 15,나운동,나운동,634422832
2925,3442,베스트 올,음식점업,전라북도 군산시 팔마로 172 ,나운동,나운동,
2926,3441,해물나라,음식점업,전라북도 군산시 칠성로 164 ,나운동,나운동,
2927,3427,설가네팥칼국수,음식점업,전라북도 군산시 축동로 59,나운동,나운동,634641300
2928,3424,처갓집양념치킨(조촌점),음식점업,전라북도 군산시 조촌로 68 ,나운동,나운동,
2929,3421,치순이통닭,음식점업,전라북도 군산시 의료원로131,나운동,나운동,634622999
2930,3411,다다치킨,음식점업,전라북도 군산시 의료원로 180 ,나운동,나운동,
2931,3403,파파스,음식점업,전라북도 군산시 의료원로 159,나운동,나운동,634662279
2932,3400,감탄,음식점업,전라북도 군산시 의료원로 159 ,나운동,나운동,634663055
2933,3395,명랑시대쌀핫도그,음식점업,전라북도 군산시 의료원로 149. 3동 103호,나운동,나운동,634652313
2934,3391,홈쿡24 나운점,음식점업,전라북도 군산시 의료원로 149,나운동,나운동,634681188
2935,3390,인생닭강정,음식점업,전라북도 군산시 의료원로 149,나운동,나운동,634625599
2936,3389,영영상점 군산 21호 상점,음식점업,전라북도 군산시 의료원로 149,나운동,나운동,
2937,3388,김밥이야기 나운점,음식점업,전라북도 군산시 의료원로 149 ,나운동,나운동,634628982
2938,3378,인생건어물,음식점업,전라북도 군산시 의료원로 141,나운동,나운동,634679210
2939,3377,고주몽,음식점업,전라북도 군산시 의료원로 141,나운동,나운동,
2940,3376,더벤티 나운점,음식점업,전라북도 군산시 의료원로 141,나운동,나운동,634663237
2941,3374,고래뱃속,음식점업,전라북도 군산시 의료원로 141,나운동,나운동,
2942,3373,라라분식,음식점업,전라북도 군산시 의료원로 141 ,나운동,나운동,634677769
2943,3361,투다리,음식점업,전라북도 군산시 의료원로 131),나운동,나운동,
2944,3360,비에이치씨(BHC) 나운1호점,음식점업,전라북도 군산시 의료원로 131,나운동,나운동,
2945,3351,황제 찹쌀꽈배기 군산 직영점,음식점업,전라북도 군산시 의료원로 119,나운동,나운동,
2946,3347,장터팥칼국수,음식점업,전라북도 군산시 은파순환길 56,나운동,나운동,634620555
2947,3343,스카이라운지파르베,음식점업,전라북도 군산시 은파순환길 20,나운동,나운동,634667000
2948,3342,스카이라운지파르베,음식점업,전라북도 군산시 은파순환길 20,나운동,나운동,
2949,3333,마루 구암점,음식점업,전라북도 군산시 양촌1길 50,나운동,나운동,
2950,3328,자갈집,음식점업,전라북도 군산시 신설로 7,나운동,나운동,
2951,3327,나운생곱창,음식점업,전라북도 군산시 신설로 7,나운동,나운동,
2952,3320,09옛치킨,음식점업,전라북도 군산시 신설로 3,나운동,나운동,634620909
2953,3319,북경반점,음식점업,전라북도 군산시 신설로 28,나운동,나운동,634534433
2954,3311,거북이 왕만두김밥,음식점업,전라북도 군산시 신설로 2,나운동,나운동,634667992
2955,3306,카페카사비앙카,음식점업,전라북도 군산시 신설로 16,나운동,나운동,
2956,3305,돼지코생곱창갈비,음식점업,전라북도 군산시 신설로 15,나운동,나운동,634718877
2957,3303,바이킹,음식점업,전라북도 군산시 신설로 10,나운동,나운동,
2958,3300,힐링스파식당,음식점업,전라북도 군산시 신설4길 9,나운동,나운동,
2959,3295,올베이커리,음식점업,전라북도 군산시 신설4길 9,나운동,나운동,
2960,3291,참숯힐링스파,음식점업,전라북도 군산시 신설4길 9,나운동,나운동,
2961,3290,나리생곱창구이 전문점,음식점업,전라북도 군산시 신설3길 9,나운동,나운동,634651137
2962,3289,대방촌,음식점업,전라북도 군산시 신설3길 6-10,나운동,나운동,
2963,3287,엔제이푸드,음식점업,전라북도 군산시 신설3길 6,나운동,나운동,634683311
2964,3286,새참,음식점업,전라북도 군산시 신설3길 6,나운동,나운동,634717155
2965,3284,전북군산지역자활센터 카페보네군산점,음식점업,전라북도 군산시 신설3길 13,나운동,나운동,634689731
2966,3283,남원성,음식점업,전라북도 군산시 신설2길 6-8,나운동,나운동,
2967,3281,네네치킨(나운1호점),음식점업,전라북도 군산시 신설2길 6-4,나운동,나운동,
2968,3280,네네치킨(나운1호점),음식점업,전라북도 군산시 신설2길 6-4,나운동,나운동,634684492
2969,3278,쎈언니푸드,음식점업,전라북도 군산시 신설2길 5-7,나운동,나운동,
2970,3277,온새미로,음식점업,전라북도 군산시 신설2길 5-6,나운동,나운동,634627467
2971,3276,삼시세끼,음식점업,전라북도 군산시 신설2길 5-5,나운동,나운동,
2972,3274,장원꽃게장,음식점업,전라북도 군산시 신설2길 4-3,나운동,나운동,634715811
2973,3273,김마리,음식점업,전라북도 군산시 신설2길 4,나운동,나운동,634683247
2974,3272,옛날팥죽,음식점업,전라북도 군산시 신설2길 4,나운동,나운동,634428884
2975,3267,새벽회군산점,음식점업,전라북도 군산시 신설1길 6,나운동,나운동,
2976,3263,까투리 대박점,음식점업,전라북도 군산시 신설1길 5,나운동,나운동,
2977,3255,만두여행예스트점,음식점업,전라북도 군산시 수송로86,나운동,나운동,634682885
2978,3254,신포우리만두예스트점,음식점업,전라북도 군산시 수송로72,나운동,나운동,634660389
2979,3253,일번지김밥,음식점업,전라북도 군산시 수송로70,나운동,나운동,634718181
2980,3244,"도도랑(나운점), OUR PUB",음식점업,전라북도 군산시 수송로 86,나운동,나운동,634648085
2981,3243,두끼군산점,음식점업,전라북도 군산시 수송로 86,나운동,나운동,
2982,3241,카롱하우스,음식점업,전라북도 군산시 수송로 86,나운동,나운동,
2983,3239,제이비(JB)푸드,음식점업,전라북도 군산시 수송로 86,나운동,나운동,
2984,3235,설빙 나운점,음식점업,전라북도 군산시 수송로 86 ,나운동,나운동,634617555
2985,3230,더컵,음식점업,전라북도 군산시 수송로 8,나운동,나운동,634622212
2986,3221,정스돈까스,음식점업,전라북도 군산시 수송로 73,나운동,나운동,634686389
2987,3214,킹스타피자나운점,음식점업,전라북도 군산시 수송로 71,나운동,나운동,
2988,3202,디저트39군산나운점,음식점업,전라북도 군산시 수송로 56,나운동,나운동,
2989,3198,현대옥나운동삼성아파트점,음식점업,전라북도 군산시 수송로 56,나운동,나운동,634628876
2990,3196,투다리나운점,음식점업,전라북도 군산시 수송로 51,나운동,나운동,
2991,3193,지코바나운점,음식점업,전라북도 군산시 수송로 5,나운동,나운동,
2992,3190,에이비씨커피나운2호점,음식점업,전라북도 군산시 수송로 5,나운동,나운동,634666622
2993,3185,동순초밥참치,음식점업,전라북도 군산시 수송로 48,나운동,나운동,634662241
2994,3184,더리터군산나운점,음식점업,전라북도 군산시 수송로 48,나운동,나운동,
2995,3183,우리까페,음식점업,전라북도 군산시 수송로 48 ,나운동,나운동,634634233
2996,3177,맘스터치 나운점,음식점업,전라북도 군산시 수송로 42,나운동,나운동,634614800
2997,3175,던킨군산나운점,음식점업,전라북도 군산시 수송로 42,나운동,나운동,
2998,3174,본죽,음식점업,전라북도 군산시 수송로 42,나운동,나운동,634617444
2999,3168,부어비어양꼬치,음식점업,전라북도 군산시 수송로 37,나운동,나운동,
3000,3167,비비큐군산나운행운점,음식점업,전라북도 군산시 수송로 37,나운동,나운동,
3001,3166,연탄꽃삼겹 나운점,음식점업,전라북도 군산시 수송로 36,나운동,나운동,634668864
3002,3165,육회총각,음식점업,전라북도 군산시 수송로 35,나운동,나운동,
3003,3164,이디야 나운로데오점,음식점업,전라북도 군산시 수송로 34,나운동,나운동,634647711
3004,3163,역전할머니맥주 나운점,음식점업,전라북도 군산시 수송로 34,나운동,나운동,
3005,3162,아리수,음식점업,전라북도 군산시 수송로 33-1,나운동,나운동,
3006,3161,달빛시장,음식점업,전라북도 군산시 수송로 33-1,나운동,나운동,
3007,3159,휴식이베리코,음식점업,전라북도 군산시 수송로 32,나운동,나운동,
3008,3158,쉼표맥주,음식점업,전라북도 군산시 수송로 32,나운동,나운동,
3009,3157,삼바리군산점,음식점업,전라북도 군산시 수송로 31,나운동,나운동,
3010,3155,고봉민김밥인차병원점,음식점업,전라북도 군산시 수송로 3,나운동,나운동,
3011,3153,청담동말자싸롱,음식점업,전라북도 군산시 수송로 28,나운동,나운동,
3012,3152,버터플라이,음식점업,전라북도 군산시 수송로 27,나운동,나운동,634651223
3013,3151,로얄자카르타(나운점),음식점업,전라북도 군산시 수송로 25,나운동,나운동,
3014,3150,쿠담,음식점업,전라북도 군산시 수송로 25,나운동,나운동,
3015,3149,동백집,음식점업,전라북도 군산시 수송로 24,나운동,나운동,637310303
3016,3148,인하쿠나마타타,음식점업,전라북도 군산시 수송로 24,나운동,나운동,634631369
3017,3146,포차어게인,음식점업,전라북도 군산시 수송로 23,나운동,나운동,
3018,3144,더칸,음식점업,전라북도 군산시 수송로 22-1,나운동,나운동,
3019,3143,진미양꼬치,음식점업,전라북도 군산시 수송로 22-1,나운동,나운동,634645887
3020,3142,모토이시,음식점업,전라북도 군산시 수송로 22,나운동,나운동,
3021,3141,미친고기 나운점,음식점업,전라북도 군산시 수송로 22,나운동,나운동,
3022,3140,꽃돼지삼겹살,음식점업,전라북도 군산시 수송로 21-1,나운동,나운동,
3023,3139,친구,음식점업,전라북도 군산시 수송로 21-1,나운동,나운동,
3024,3138,전일맥주 군산나운점,음식점업,전라북도 군산시 수송로 21,나운동,나운동,
3025,3137,왕고래족발,음식점업,전라북도 군산시 수송로 21,나운동,나운동,634664336
3026,3135,세월촌,음식점업,전라북도 군산시 수송로 20,나운동,나운동,634620606
3027,3134,다사랑치킨피자호프나운점,음식점업,전라북도 군산시 수송로 19,나운동,나운동,634659944
3028,3132,장미맨숀(나운점),음식점업,전라북도 군산시 수송로 17,나운동,나운동,
3029,3131,낚GO먹GO,음식점업,전라북도 군산시 수송로 17,나운동,나운동,
3030,3129,쪽찌나운점,음식점업,전라북도 군산시 수송로 16,나운동,나운동,
3031,3127,정쉐프 덤앤덤,음식점업,전라북도 군산시 수송로 16,나운동,나운동,
3032,3123,파리바게뜨군산수송오투점,음식점업,전라북도 군산시 수송로 137,나운동,나운동,634610455
3033,3117,쉐프테라스,음식점업,전라북도 군산시 수송로 135,나운동,나운동,639101055
3034,3111,삼이,음식점업,전라북도 군산시 수송로 13,나운동,나운동,
3035,3110,포장맛차,음식점업,전라북도 군산시 수송로 13,나운동,나운동,634617799
3036,3104,원조부안집 군산수송로점,음식점업,전라북도 군산시 수송로 119,나운동,나운동,634667782
3037,3103,시골통닭,음식점업,전라북도 군산시 수송로 119,나운동,나운동,634688292
3038,3096,파운데이군산나운점,음식점업,전라북도 군산시 수송로 10,나운동,나운동,
3039,3091,THE담다,음식점업,전라북도 군산시 소룡안3길 19,나운동,나운동,634667458
3040,3089,꿈꾸는마카롱,음식점업,전라북도 군산시 설림3길 35,나운동,나운동,
3041,3088,전설의스테이크갈비군산본점,음식점업,전라북도 군산시 서수송안2길 9,나운동,나운동,634668866
3042,3087,어울림가맥,음식점업,전라북도 군산시 서수송안2길 8,나운동,나운동,
3043,3086,셰프의선물베이커리,음식점업,전라북도 군산시 서수송안2길 8,나운동,나운동,634675524
3044,3085,술도가,음식점업,전라북도 군산시 서수송안2길 7,나운동,나운동,
3045,3084,은성복집,음식점업,전라북도 군산시 서수송안2길 5,나운동,나운동,
3046,3083,웅스커피,음식점업,전라북도 군산시 서수송안2길 28,나운동,나운동,634684024
3047,3081,피자에땅,음식점업,전라북도 군산시 서수송안2길 19-3,나운동,나운동,
3048,3075,튼튼맘마,음식점업,전라북도 군산시 서수송안2길 10,나운동,나운동,634621242
3049,3074,친친객잔,음식점업,전라북도 군산시 서수송안1길 7,나운동,나운동,
3050,3073,잔칫집,음식점업,전라북도 군산시 서수송안1길 5,나운동,나운동,
3051,3072,동네파전,음식점업,전라북도 군산시 서수송안1길 3,나운동,나운동,634648287
3052,3071,성연푸드,음식점업,전라북도 군산시 서수송안1길 19-5,나운동,나운동,634718898
3053,3070,왕새우한마당,음식점업,전라북도 군산시 서수송안1길 19-4,나운동,나운동,
3054,3068,원조팥칼국수,음식점업,전라북도 군산시 서수송안1길 15-6,나운동,나운동,
3055,3066,돗대골뱅이,음식점업,전라북도 군산시 서수송안1길 15-4,나운동,나운동,
3056,3064,막창일번지,음식점업,전라북도 군산시 서수송안1길 15-3,나운동,나운동,634659501
3057,3063,그라운드 플로어,음식점업,전라북도 군산시 서수송안1길 15-1,나운동,나운동,
3058,3062,참새방앗간,음식점업,전라북도 군산시 서수송안1길 15,나운동,나운동,634683445
3059,3061,와플칸(군산점),음식점업,전라북도 군산시 서수송안1길 12-1,나운동,나운동,
3060,3055,한스델리,음식점업,전라북도 군산시 서수송안1길 10,나운동,나운동,634455215
3061,3053,김밥천국 수송점,음식점업,전라북도 군산시 서수송안1길 1,나운동,나운동,634686188
3062,3051,연화구,음식점업,전라북도 군산시 서수송길 9,나운동,나운동,634718895
3063,3050,갈비명절,음식점업,전라북도 군산시 서수송길 17,나운동,나운동,
3064,3049,선현대솥뚜껑갈비,음식점업,전라북도 군산시 서수송길 17,나운동,나운동,634659906
3065,3046,피자플래넷,음식점업,전라북도 군산시 서수송2길 40,나운동,나운동,639129111
3066,3045,일도씨맥주 나운신도시점,음식점업,전라북도 군산시 서수송2길 40,나운동,나운동,634628700
3067,3044,청년피자 군산점,음식점업,전라북도 군산시 서수송2길 38,나운동,나운동,
3068,3038,가맥생활,음식점업,전라북도 군산시 서수송2길 32,나운동,나운동,
3069,3035,원빈니치커피하우스,음식점업,전라북도 군산시 서수송2길 20,나운동,나운동,639116768
3070,3033,비비큐 나운점,음식점업,전라북도 군산시 서수송2길 19,나운동,나운동,634659288
3071,3030,삼백삼호(303호),음식점업,전라북도 군산시 서수송2길 18,나운동,나운동,634661303
3072,3029,완스푸드,음식점업,전라북도 군산시 서수송2길 18,나운동,나운동,
3073,3025,일품대패,음식점업,전라북도 군산시 서수송1길 9,나운동,나운동,634663948
3074,3022,달려라닭발,음식점업,전라북도 군산시 서수송1길 8-4 ,나운동,나운동,634679882
3075,3020,조선치킨 나운점,음식점업,전라북도 군산시 서수송1길 8-4 ,나운동,나운동,
3076,3018,프레드피자 군산점,음식점업,전라북도 군산시 서수송1길 8-3,나운동,나운동,
3077,3017,식구,음식점업,전라북도 군산시 서수송1길 8-1,나운동,나운동,634683592
3078,3015,행복한집,음식점업,전라북도 군산시 서수송1길 47,나운동,나운동,634676565
3079,3013,피자나라치킨공주(나운점),음식점업,전라북도 군산시 서수송1길 39,나운동,나운동,634658663
3080,3012,9292뒷고기,음식점업,전라북도 군산시 서수송1길 35,나운동,나운동,634429295
3081,3009,영산포,음식점업,전라북도 군산시 서수송1길 24,나운동,나운동,634623377
3082,3008,㈜한일알이에스 롯데리아,음식점업,전라북도 군산시 서수송1길 2,나운동,나운동,
3083,3007,인투더그레이,음식점업,전라북도 군산시 서수송1길 18-3,나운동,나운동,634661292
3084,3006,아우어인어스,음식점업,전라북도 군산시 서수송1길 18-3,나운동,나운동,
3085,3005,육번지,음식점업,전라북도 군산시 서수송1길 16,나운동,나운동,634718668
3086,3004,하루쿠키,음식점업,전라북도 군산시 서수송1길 14-5,나운동,나운동,
3087,3002,술술포차,음식점업,전라북도 군산시 서수송1길 14-2,나운동,나운동,
3088,3000,대양참치,음식점업,전라북도 군산시 서수송1길 12-3,나운동,나운동,
3089,2999,일월부대찌개,음식점업,전라북도 군산시 서수송1길 12-1,나운동,나운동,634689643
3090,2996,명가돌판삼겹살,음식점업,전라북도 군산시 상신안길 9 ,나운동,나운동,
3091,2991,디저트풍경,음식점업,전라북도 군산시 상신안길 43,나운동,나운동,
3092,2987,돼지부엌,음식점업,전라북도 군산시 상신안길 40,나운동,나운동,634715551
3093,2984,도토리와수제비,음식점업,전라북도 군산시 상신안길 34,나운동,나운동,639118318
3094,2983,주공순대나운점,음식점업,전라북도 군산시 상신안길 34,나운동,나운동,634618880
3095,2982,빨강스타킹,음식점업,전라북도 군산시 상신안길 34,나운동,나운동,
3096,2981,카페 에코인 스토어,음식점업,전라북도 군산시 상신안길 32,나운동,나운동,
3097,2977,깐따삐야분식,음식점업,전라북도 군산시 상신안길 30-1,나운동,나운동,
3098,2972,향토감자탕,음식점업,전라북도 군산시 상신5길 8,나운동,나운동,634688233
3099,2971,청기와집,음식점업,전라북도 군산시 상신5길 5-6,나운동,나운동,
3100,2970,지리산 갈비마을,음식점업,전라북도 군산시 상신5길 5,나운동,나운동,634685542
3101,2962,카페 봄봄,음식점업,전라북도 군산시 상신3길 23,나운동,나운동,634682674
3102,2957,세일푸드,음식점업,전라북도 군산시 상신3길 12,나운동,나운동,
3103,2952,카페디아크(CAFE THEARK),음식점업,전라북도 군산시 상신2길 17,나운동,나운동,
3104,2949,영빈각,음식점업,전라북도 군산시 상신1길 7,나운동,나운동,
3105,2940,한마당순대,음식점업,전라북도 군산시 상나운안길 13,나운동,나운동,634668558
3106,2936,처갓집양념치킨,음식점업,전라북도 군산시 상나운로 86,나운동,나운동,634667666
3107,2933,꼭지네연탄구이,음식점업,전라북도 군산시 상나운로 8,나운동,나운동,634678534
3108,2931,빵굽는 나라,음식점업,전라북도 군산시 상나운로 79,나운동,나운동,
3109,2930,보라빛차,음식점업,전라북도 군산시 상나운로 79,나운동,나운동,
3110,2925,털보 원조감자탕,음식점업,전라북도 군산시 상나운로 14,나운동,나운동,634650010
3111,2922,꼬끼오치킨,음식점업,전라북도 군산시 상나운로 14 ,나운동,나운동,
3112,2920,수정식당,음식점업,전라북도 군산시 상나운로 12,나운동,나운동,634710606
3113,2918,열정국밥,음식점업,전라북도 군산시 상나운로 118,나운동,나운동,
3114,2913,군산시함흥냉면,음식점업,전라북도 군산시 상나운길 11,나운동,나운동,634626686
3115,2912,음미당,음식점업,전라북도 군산시 상나운3길 42,나운동,나운동,634670650
3116,2911,옥천왕족발,음식점업,전라북도 군산시 상나운3길 35,나운동,나운동,634650033
3117,2910,황산산오리,음식점업,전라북도 군산시 상나운3길 29-4,나운동,나운동,634715285
3118,2909,현대옥 상나운점,음식점업,전라북도 군산시 상나운3길 29-3,나운동,나운동,634675689
3119,2906,옹기마을손칼국수,음식점업,전라북도 군산시 상나운3길 12,나운동,나운동,634628786
3120,2897,마루분식,음식점업,전라북도 군산시 상나운1길 15,나운동,나운동,634653278
3121,2896,나운동구공탄,음식점업,전라북도 군산시 상나운1길 15,나운동,나운동,634678234
3122,2894,유푸드(돈이도니),음식점업,전라북도 군산시 상나운1길 15,나운동,나운동,634659891
3123,2891,사계절꽃게,음식점업,전라북도 군산시 부원로 8,나운동,나운동,634632239
3124,2888,고래포차,음식점업,전라북도 군산시 부원로 22,나운동,나운동,
3125,2887,뽕의신화 짬뽐,음식점업,전라북도 군산시 부원로 21,나운동,나운동,634631745
3126,2886,음식마당,음식점업,전라북도 군산시 부원로 21,나운동,나운동,
3127,2884,예림옥,음식점업,전라북도 군산시 부원로 16,나운동,나운동,634624309
3128,2883,신선식당,음식점업,전라북도 군산시 부원로 15-1,나운동,나운동,634617579
3129,2882,그랑프리,음식점업,전라북도 군산시 부원로 15,나운동,나운동,634664667
3130,2881,떡볶이참잘하는집 군산나운점,음식점업,전라북도 군산시 부원로 12-1,나운동,나운동,
3131,2880,더한잔,음식점업,전라북도 군산시 부원로 12-1,나운동,나운동,
3132,2878,두부반장,음식점업,전라북도 군산시 부곡로 6,나운동,나운동,637323377
3133,2874,짬뽕일번지,음식점업,전라북도 군산시 부곡5길 18,나운동,나운동,634689444
3134,2872,양푼왕갈비감자탕나라,음식점업,전라북도 군산시 부곡4길 4,나운동,나운동,634717960
3135,2871,전주백반,음식점업,전라북도 군산시 부곡4길 28,나운동,나운동,634710958
3136,2870,참치본가,음식점업,전라북도 군산시 부곡4길 26-5,나운동,나운동,
3137,2869,하얀섬,음식점업,전라북도 군산시 부곡4길 26-5,나운동,나운동,
3138,2866,민선초가설렁탕,음식점업,전라북도 군산시 부곡4길 12-2,나운동,나운동,634658884
3139,2865,미성식당,음식점업,전라북도 군산시 부곡3길 20,나운동,나운동,634667853
3140,2861,집밥이 그리울때,음식점업,전라북도 군산시 부곡2길 10,나운동,나운동,
3141,2858,심도카페(simdo cafe),음식점업,전라북도 군산시 부곡1길44,나운동,나운동,634674425
3142,2857,한잔어때,음식점업,전라북도 군산시 부곡1길42,나운동,나운동,
3143,2854,조개구이해녀대합실,음식점업,전라북도 군산시 부곡1길 74,나운동,나운동,634713096
3144,2853,해오름회집,음식점업,전라북도 군산시 부곡1길 7,나운동,나운동,634640880
3145,2852,군산일식,음식점업,전라북도 군산시 부곡1길 7,나운동,나운동,634688100
3146,2850,인천행,음식점업,전라북도 군산시 부곡1길 60,나운동,나운동,634630450
3147,2848,서일한방찻집,음식점업,전라북도 군산시 부곡1길 5,나운동,나운동,634659948
3148,2847,롤링스톤,음식점업,전라북도 군산시 부곡1길 49,나운동,나운동,
3149,2846,달빛연가,음식점업,전라북도 군산시 부곡1길 49,나운동,나운동,
3150,2845,오원집,음식점업,전라북도 군산시 부곡1길 48,나운동,나운동,
3151,2844,해와달,음식점업,전라북도 군산시 부곡1길 44,나운동,나운동,
3152,2843,밴드 호프,음식점업,전라북도 군산시 부곡1길 44,나운동,나운동,
3153,2842,투다리나운점,음식점업,전라북도 군산시 부곡1길 42,나운동,나운동,634657713
3154,2841,이모네연탄구이,음식점업,전라북도 군산시 부곡1길 42,나운동,나운동,634615207
3155,2831,굽네치킨 나운2호점,음식점업,전라북도 군산시 부곡1길 39,나운동,나운동,634659492
3156,2830,호호야,음식점업,전라북도 군산시 부곡1길 38,나운동,나운동,
3157,2829,코뿔소,음식점업,전라북도 군산시 부곡1길 38,나운동,나운동,
3158,2828,압구정양푼갈비,음식점업,전라북도 군산시 부곡1길 21,나운동,나운동,634664487
3159,2827,비행장매운탕,음식점업,전라북도 군산시 부곡1길 20,나운동,나운동,634616409
3160,2826,홍대횟집,음식점업,전라북도 군산시 부곡1길 20,나운동,나운동,
3161,2825,이모네연탄구이,음식점업,전라북도 군산시 부곡1길 19,나운동,나운동,
3162,2824,신자네연탄구이,음식점업,전라북도 군산시 부곡1길 17,나운동,나운동,634667770
3163,2822,깜돌 흑돼지,음식점업,전라북도 군산시 백토로 331-13,나운동,나운동,634683392
3164,2821,한소끔,음식점업,전라북도 군산시 백토로 284-8,나운동,나운동,
3165,2820,백두개가든,음식점업,전라북도 군산시 백토로 284-37,나운동,나운동,634628957
3166,2819,백두게,음식점업,전라북도 군산시 백토로 284-37,나운동,나운동,634710203
3167,2818,두메골,음식점업,전라북도 군산시 백토로 284-20,나운동,나운동,634610611
3168,2817,화덕쟁이,음식점업,전라북도 군산시 백토로 284-11,나운동,나운동,634641400
3169,2815,㈜ 카페리즈 (Cafeliz),음식점업,전라북도 군산시 백토로 261,나운동,나운동,634667689
3170,2814,술을담다,음식점업,전라북도 군산시 백토로 253,나운동,나운동,634650222
3171,2813,신이내린닭(지곡호수점),음식점업,전라북도 군산시 백토로 253,나운동,나운동,
3172,2812,투썸플레이스 군산지곡호수공원점,음식점업,전라북도 군산시 백토로 253,나운동,나운동,634638700
3173,2808,청춘핫도그,음식점업,전라북도 군산시 백토로 244,나운동,나운동,634647030
3174,2795,커피나무,음식점업,전라북도 군산시 백토로 198,나운동,나운동,634662142
3175,2792,신창떡볶이 군산시나운점,음식점업,전라북도 군산시 백토로 198,나운동,나운동,634645377
